P_el_nest_h
19.1175
18.28
18.5525
19.115
18.25
18.765
20.8925
18.7225
20.415
20.3075
19.415
18.355
16.1525
13.7925
11.1075
10.665
11.025
11.0275
11.545
11.2725
14.1
14.9825
15.1175
14.4975
13.5025
13.6075
13.6325
13.1775
14.4825
13.3375
12.845
12.5
13.8725
16.235
17.03
15.6525
16.49
13.725
9.985
9.4575
10.2175
9.0175
9.9825
9.565
10.975
13.2275
12.8925
12.7225
12.345
11.445
11.305
11.4725
12.4125
13.3575
13.075
13.1825
13.8725
13.5175
15.7425
17.4
15.9425
15.395
12.41
10.0625
9.8425
9.4425
9.69
9.09
11.4475
14.98
18.3175
21.3075
20.405
18.865
18.0725
16.2775
18.9225
19.4975
20.1925
22.7475
21.26
18.4025
17.2775
16.9575
19.2525
17.875
14.93
12.7975
10.935
11.225
11.3425
10.5125
12.6275
14.485
19.4575
19.555
17.97
20.725
17.2575
16.9375
17.73
18.335
21.9575
18.475
18.25
17.3775
15.2675
16.075
15.37
17.125
13.805
14.215
12.405
10.3325
10.255
9.7425
11.49
15.215
18.3925
17.5625
18.1375
20.17
19.44
22.0125
21.61
17.5725
17.8725
19.2275
18.8475
17.2775
15.5525
15.7775
16.6475
14.24
14.9875
14.87
15.23
14.6225
13.0625
12.3525
13.625
16.2425
18.59
20.1625
20.4975
21.9575
17.9725
16.3075
17.7475
18.205
18.5475
18.7
21.5925
19.58
16.9825
16.7875
17.01
14.62
11.9225
12.82
14.06
14.1075
14.2525
12.5525
11.565
15.8225
18.2
19.98
18.4325
21.0275
18.79
18.225
17.035
17.6625
18.6525
18.1075
20.9375
21.08
20.0025
19.8875
19.8175
18.0375
13.175
11.3775
12.245
14.905
13.675
14.2
14.1125
13.52
13.51
13.645
12.7575
11.955
12.1625
11.605
13.1925
11.565
12.9175
15.6725
15.935
15.475
15.04
14.045
13.49
14.3625
10.9025
11.2425
11.3575
10.8875
13.8525
14.65
15.3075
16.525
14.1675
12.5775
11.43
13.51
12.025
11.6325
11.3225
11.7775
13.0075
13.8175
14.705
15.5825
16.335
15.23
15.035
13.7425
12.32
11.865
11.6475
10.545
10.825
11.7775
15.6475
18.9225
21.43
23.5375
19.865
17.8025
19.31
19.38
16.33
17.4125
18.8425
18.8475
19.6025
18.85
16.0275
16.2025
15.8
14.37
11.44
13.9575
11.9275
11.38
11.94
11.275
12.585
18.0625
21.79
23.8425
23.22
20.6075
19.3125
19.54
19.5175
17.7875
16.1
17.9725
17.9125
18.455
14.7925
15.29
13.995
13.735
10.12
9.815
10.01
10.77
9.56
10.3225
11.625
14.385
20.775
23.485
26.7875
23.665
19.345
17.69
20.8975
19.32
20.88
18.99
18.0575
17.8825
16.48
15
14.0925
13.2325
10.9225
10.89
10.5025
10.5025
10.6925
10.0975
11.45
14.735
16.9825
20.3625
19.5725
21.33
20.6325
19.98
18.7225
17.87
21.7875
21.18
18.805
19.455
16.5175
16.675
15.445
14.7875
13.595
10.23
11.4125
10.6175
11.3675
10.9875
11.6075
14.68
18.8875
19.18
17.9725
22.105
22.9975
24.0675
19.64
17.78
18.9925
16.59
17.4275
17.55
17.935
17.0525
16.07
13.6175
10.16
9.975
8.7225
9.3975
10.2425
10.3025
11.65
13.0925
13.2525
11.1975
11.8
10.3075
13.5375
13.5475
14.2725
13.115
12.57
12.51
13.905
14.5625
15.0775
13.625
12.8575
12.93
9.5225
10.38
9.225
8.79
9.9575
10.8075
14.11
12.3825
12.5375
12.7175
11.1225
12.33
11.6925
12.77
15.3425
14.7
15.1475
16.1625
14.8925
14.8625
14.935
13.9175
14.675
13.0075
10.0575
9.515
11.7175
8.6475
9.925
9.6825
11.375
14.7675
16.445
18.5025
18.0625
19.4025
18.14
18.34
19.08
17.305
20.78
24.4825
22.565
20.08
16.0975
15.0075
14.1875
13.7225
10.4725
9.13
9.0725
10.355
9.2125
9.7775
11.625
13.275
17.405
18.7425
21.36
21.695
18.945
18.9925
20.5275
19.02
18.1025
20.8275
22.1025
21.39
20.92
18.3875
14.53
14.835
10.27
9.345
11.8975
10.2075
10.795
9.995
11.63
15.615
19.1525
20.705
21.2275
25.285
20.195
19.365
18.1825
21.4125
23.3425
23.32
21.22
21.46
19.205
18.4775
17.6275
15.605
10.155
9.45
9.7
10.1925
9.21
9.905
10.7225
15.245
17.175
18.5575
20.405
19.925
19.1825
18.9275
20.125
22.9075
21.91
21.59
18.025
17.545
16.8325
17.7925
18.39
16.4125
12.885
10.8875
9.8775
9.055
9.4775
9.49
10.645
14.245
17.35
20.5125
18.73
20.105
20.28
19.63
20.31
19.8375
18.645
19.9475
21.11
22.5075
20.6575
21.695
19.52
20.8875
17.6325
13.215
11.7375
10.2225
9.07
9.3
10.8625
12.52
11.64
12.3775
11.8875
13.065
12.2075
12.2475
13.8275
13.315
12.8125
13.6175
13.37
13.6325
13.165
14.72
14.05
12.865
11.3325
13.845
12.875
13.03
11.435
9.64
11.0525
12.5625
11.32
11.4775
12.025
11.0875
10.86
12.6025
10.515
12.4175
12.865
11.4425
14.4525
16.4525
14.955
12.945
13.895
13.9375
11.1825
9.8075
13.2675
14.0725
12.99
13.1325
12.145
14.935
19.0025
17.995
18.705
21.2125
20.56
22.9
25.1275
22.935
22.5825
23.72
21.1375
23.6025
22.98
19.7375
18.6725
19.6975
14.1875
11.0275
10.66
13.2425
13.9425
13.5925
14.87
14.5675
17.6325
20.2775
23.4675
21.2425
21.7775
18.4975
20.0825
19.4175
18.5125
18.435
21.4325
18.8375
17.12
16.1825
16.62
13.94
11.225
10.58
12.1425
10.95
14.8025
13.08
14.485
17.315
17.3525
20.4225
20.88
23.945
22.075
21.0825
22.4425
21.5975
18.94
20.9025
17.9375
16.2675
14.9625
16.5225
13.2625
12.8325
11.0375
11.1625
10.505
10.9975
11.1275
13.465
14.6775
17.3975
20.3525
19.0875
21.2375
17.2375
18.5575
19.4775
21.505
21.2275
21.945
21.455
19.8775
19.77
15.0425
16.04
13.2575
14.68
11.615
10.13
11.3925
10.89
10.865
12.5025
14.3675
17.12
18.59
23.8675
14.8075
15.7325
17.155
16.2775
14.53
15.6075
15.89
14.815
17.3175
17.44
15.8075
14.9025
14.5175
13.3125
10.7075
10.34
9.7075
10.25
9.27
9.7925
12.595
15.47
14.68
14.0375
12.445
10.645
11.805
11.2225
11.425
10.5975
11.1325
13.005
12.82
13.1725
13.1625
13.535
15.4575
14.82
10.6325
10.3975
9.905
9.2825
8.89
9.4125
10.2625
12.1975
16.255
14.8625
14.0375
13.2625
12.8175
13.89
11.6775
12.49
13.425
11.6575
13.4975
13.3125
13.0475
13.0525
13.6225
13.285
10.0575
9.925
9.025
9.4375
9.1275
9.5475
10.425
14.0525
16.135
22.7175
21.935
22.56
23.585
22.155
24.04
21.885
20.7575
19.61
19.395
17.455
15.3575
17.325
15.775
15.3275
11.54
12.3175
11.4075
11.92
11.4425
11.11
11.97
14.005
17.995
18.455
19.7475
19.0675
18.135
17.725
18.86
16.75
20.695
21.795
23.2375
21.0575
19.26
18.4075
16.6275
15.9525
10.7625
11.15
10.635
10.3575
10.4275
10.8425
11.795
15.9425
16.265
20.0725
19.4225
20.3225
22.4275
23.095
21.4775
19.145
18.575
18.71
18.5275
18.2075
18.08
20.21
17.855
14.48
11.98
12.1225
10.995
9.8
10.1325
10.7425
10.695
14.3175
16.5925
17.18
17.8375
17.5625
18.925
20.4775
16.6
15.48
16.5725
21.5825
17.82
17.045
17.865
14.93
14.9775
14.97
10.615
9.335
10.3775
9.3525
9.0875
9.755
10.45
13.96
17.5875
18.15
21.0575
20.5325
20.5525
22.425
21.59
19.91
18.785
18.34
16.7475
15.86
15.9075
16.15
15.365
15.305
12.0625
10.4
10.08
10.3875
10.31
10.3775
11.4
13.755
13.0575
12.93
12.42
13.73
12.52
12.0475
11.4425
11.8125
11.9475
14.7025
13.685
13.785
13.9125
14.355
14.0725
12.895
10.645
11.2275
11.05
10.3925
9.7225
10.4925
11.09
12.035
13.2175
11.745
12.6025
12.9775
12.4375
9.7225
10.35
12.755
13.2025
11.3925
14.07
15.765
14.9425
15.085
15.6325
15.23
13.1925
11.095
10.9175
12.115
11.225
10.785
12.7975
15.7925
18.5375
18.37
17.6525
17.4425
19.9475
19.52
18.68
22.9075
23.075
22.04
21.785
19.115
17.955
16.455
16.855
20.07
13.39
14.74
15.2725
15.23
14.45
16.6025
15.9325
21
23.68
26.39
22.425
22.245
21.8925
19.8075
20.9975
23.5375
24.76
23.12
21
16.57
18.3325
19.445
20.1975
17.89
14.9725
15.485
14.0225
10.885
10.2225
10.8125
12.105
17.565
19.9925
22.115
22.185
21.5775
19.6725
20.865
20.54
19.7125
19.405
21.0175
18.835
18.2175
19.5875
20.2175
17.5475
14.83
11.18
13.08
14.1625
14.365
10.75
10.675
11.4325
16.41
18.66
22.2525
22.455
21.205
15.8125
18.83
22.7925
21.6525
21.7425
23.5475
17.785
21.4875
19.38
20.995
15.2175
15.57
18.4475
15.0975
15.4
15.4225
13.205
10.8075
11.0325
17.9375
22.195
23.0525
24.6275
22.01
20.1975
21.81
24.1375
19.32
20.8725
20.195
20.9375
21.4675
22.93
22.4775
23.52
21.17
16.495
13.9375
12.9825
15.215
13.91
11.7375
12.69
13.485
15.035
14.2425
15.6425
15.75
12.38
9.17
9.7425
12.1125
11.535
12.605
16.8525
16.7575
15.4275
13.4275
12.3475
14.5925
9.9175
10.6675
9.2475
11.8075
11.9875
13.3475
12.79
12.245
13.1525
11.2725
10.7125
12.74
11.54
13.1775
11.17
11.38
14.6975
16.9375
14.615
14.5875
15.8875
16.0825
16.3025
16.6475
15.69
12.95
10.585
13.545
11.1775
15.7475
16.6225
20.0975
19.1025
19.265
22.4725
19.1225
19.835
19.23
20.9725
24.3725
22.4575
20.255
18.1375
17.1775
16.1075
16.58
16.605
13.67
12.31
10.405
12.3975
11.915
10.8825
10.43
12.445
14.27
17.6125
19.6275
20.6125
21.1025
22.3375
23.6025
23.6575
21.2225
22.825
21.54
22.92
22.4725
21.1825
20.2825
20.22
18.1675
12.7575
12.1125
11.5025
11.9275
11.0925
9.685
11.995
14.6575
16.2575
17.88
16.495
17.31
17.44
17.4625
21.39
18.095
19.19
22.8675
21.4475
18.1575
18.4825
16.765
19.5475
16.25
14.0675
15.21
15.5225
15.085
13.4775
10.82
12.725
15.69
19.8925
22.92
25.6875
27.6325
23.94
27.565
22.58
18.29
17.66
20.6875
21.405
19.0325
14.635
15.92
18.7625
15.44
11.9575
13.54
13.7075
13.1875
12.7175
12.87
14.15
17.0875
20.5725
21.285
20.125
19.4525
20.7925
23.22
23.185
21.4275
20.745
19.375
17.9275
17.02
17.82
17.3775
15.755
13.5375
11.4275
10.015
10.4825
10.58
9.5925
10.8475
11.0375
12.4775
11.775
13.2375
12.41
12.3125
12.36
12.1625
11.1575
13.065
11.745
11.09
14.975
14.2
13.9825
14.745
15.245
13.8125
12.655
10.745
11.6025
10.7475
10.1825
14.8075
15.4225
8.2475
14.6925
12.745
14.675
6.4775
15.52
11.805
17.4625
16.6125
19.0575
16.6175
16.7625
15.18
16.845
15.9075
11.89
9.265
10.6525
10.6425
11.3075
11.0525
10.8575
11.6025
15.4825
19.195
19.72
18.6975
17.4075
20.7325
22.48
20.865
22.7025
22.82
22.2675
21.3775
21.38
19.335
20.81
16.9475
19.0925
17.1475
14.71
14.07
14.4525
14.565
13.9025
15.48
17.49
20.7
21.7575
25.055
26.365
23.3575
22.135
23.695
22.045
19.855
17.6425
20.195
19.73
19.2625
19.095
19.5575
17.5375
13.6575
15.2475
14.7725
14.445
14.5875
13.9775
15.4725
18.2025
22.28
21.8575
21.9125
23.2
24.45
23.6475
26.0175
23.465
22.835
22.37
20.0175
17.465
17.0625
14.1275
16.98
15.525
14.625
13.4675
11.725
14.325
13.8125
14.4575
11.415
18.63
20.2725
21.5075
21.61
21.445
25.4075
21.1825
24.8675
23.6775
23.7175
27.29
23.315
17.2275
16.43
15.145
14.2675
13.9825
9.7175
12.3875
9.9075
11.2825
11.5325
11.15
11.24
15.185
20.8425
20.9525
20.085
25.135
21.3025
21.41
23.7375
23.5775
18.465
17.935
22.6975
18.865
18.6275
16.8825
15.665
17.605
11.8775
12.405
10.755
11.8325
13.5475
12.625
14.07
16.4525
16.925
14.9875
15.365
18.4425
15.76
15.59
16.46
16.75
16.1975
17.735
15.88
17.25
17.4725
16.9375
17.9025
16.365
13.78
12.925
13.11
13.9575
13.19
14.35
15.4675
16.7675
17.0725
17.355
16.6225
17.09
17.615
16.2775
10.8175
13.8275
12.6675
13.785
13.055
16.25
14.995
14.8275
17.1875
16.125
13.52
13.7475
13.695
11.505
9
10.15
13.6225
18.0975
21.695
21.705
21.095
20.455
18.1975
19.41
21.7225
20.7525
21.93
22.895
22.3725
17.905
16.395
17.7275
16.795
15.9725
13.2475
14.1875
12.2175
9.785
10.1725
10.075
13.2825
15.3
18.855
16.2075
21.125
23.5175
25.2275
22.25
23.4
17.3725
22.995
19.5375
16.1
15.7275
18.4925
19.95
16.2625
15.275
12.185
11.7975
10.5675
10.29
10.735
10.345
12.9675
14.82
16.275
17.1475
17.595
22.0825
17.4275
21.465
23.2025
19.6025
18.255
20.9775
15.905
16.11
15.1375
18.25
15.9775
13.6175
11.8225
11.3375
12.8175
10.7625
11.56
11.4275
11.8375
16.6725
18.6025
20.54
17.3125
19.0275
18.3275
19.9675
20.19
20.6875
20.0525
17.18
13.8775
17.29
18.4025
15.36
17.435
14.72
12.7475
10.9175
10.2375
11.275
11.925
11.1025
11.785
13.5625
12.4175
11.15
13.5925
12.4975
11.21
12.795
13.95
12.87
13.765
13.08
15.8725
14.1725
13.82
14.61
14.375
12.46
10.2225
10.88
10.66
10.365
10.755
13.5475
13.5475
13.35
12.975
12.1575
12.9375
12.4025
12.8725
12.95
11.76
11.5975
12.7475
11.7525
12.7375
14.01
15.5725
16.68
14.435
15.66
12.3325
12.8175
12.74
13.365
12.125
13.1325
14.78
15.5925
14.1925
14.41
15.28
14.66
13.6175
13.425
9.84
11.52
11.9525
13.575
13.2425
15.3325
16.095
17.675
17.285
17.1925
13.545
14.22
12.1425
12.9875
12.705
12.96
12.7525
14.6775
18.2225
15.145
14.6175
14.83
12.7
14.1725
11.25
11.85
12.4175
12.67
18.1875
15.9825
14.4225
14.565
14.7125
13.3325
11.1825
11.1925
9.8625
9.9025
10.09
10.33
10.7375
14.7825
18.4475
20.76
19.05
22.8275
19.065
20.0125
19.4425
19.385
18.53
17.6025
20.1925
17.4025
15.9325
15.8625
14.4725
13.9275
11.05
12.9875
12.555
12.75
12.6925
12.725
14.735
16.2875
20.46
21.36
21.4075
22.0125
20.5725
19.415
19.62
19.8325
21.3
22.9375
21.705
19.425
17.315
17.1175
15.355
14.555
12.8925
10.0775
10.1775
9.91
10.2375
11.385
14.085
14.9075
17.5125
20.235
22.65
29.5725
26.9925
23.9725
24.76
27.0275
25.5925
24.5225
22.49
19.12
15.3775
16.6
15.6125
13.68
9.6025
8.96
9.655
9.3525
10.205
9.725
10.2025
12.3475
16.005
18.24
18.515
20.495
20.89
20.5625
19.6825
19.8375
18.4775
15.3525
15.8875
15.2925
15.3125
16.2175
16.105
14.875
13.4275
12.53
12.6275
12.8675
13.0125
12.8875
13.49
12.9725
12.9225
11.5975
11.3075
12.0425
12.0375
12.2175
12.8325
11.4675
12.4275
12.3025
13.32
12.785
12.4
13.3125
12.8125
12.7975
10.835
11.0225
11.54
10.86
10.8225
10.3575
11.505
11.785
11.3175
11.845
11.905
13.6825
11.7
12.2725
13.7
14.1575
13.8625
13.91
13.7675
14.0575
12.6
13.44
13.9525
12.725
10.5175
11.24
10.7175
10.055
10.8575
10.145
11.275
13.7575
17.22
18.4125
19.025
17.465
19.2875
16.9275
14.82
15.6925
17.4525
15.085
14.26
14.49
15.33
15.9275
14.395
13.3225
11.03
11.395
11.2925
12.0425
12.4175
10.8725
12.2475
15.0825
17.065
18.925
18.1025
17.435
19.6275
20.21
19.835
18.5775
20.925
21.33
18.415
17.1425
16.345
16.6325
16.5425
15.2225
11.315
10.5275
10.7875
11.195
10.585
10.4075
11.94
14.76
16.8025
19.2425
19.475
19.805
22.1325
21.5725
20.215
18.495
20.03
21.2825
16.9125
18.69
16.2
16.035
17.6125
16.135
11.9125
10.9925
10.985
11.275
11.0875
10.9525
11.815
15.7925
21.21
23.7675
22.305
21.8475
22.4975
22.62
25.315
23.4875
19.9925
21.99
19.2225
14.8825
15.4875
14.1675
12.99
12.2775
11.1425
9.56
9.9125
9.4625
9.495
9.5725
10.3925
13.445
17.5025
19.755
21.0775
22.71
20.95
17.925
17.245
16.77
16.385
15.45
14.8825
16.205
16.3775
16.0975
15.0225
13.91
10.645
10.8525
10.4175
9.715
9.8475
10.87
10.0675
12.7525
12.995
10.675
10.6275
11.92
11.3825
10.3475
10.6
12.6075
11.5325
12.61
11.69
11.82
15.675
14.4575
13.9475
13.0575
12.685
11.95
11.39
9.08
9.8575
9.9075
10.9975
11.945
10.9475
11.215
11.2525
10.935
11.25
11.685
11.9125
11.5675
11.7575
13.21
11.965
12.37
13.2225
13.1525
13.6825
14.0775
9.34
10.6075
10.145
9.3875
9.5025
9.4725
11.4275
14.66
16.5725
17.705
16.0675
18.8725
19.455
19.075
19.985
15.9125
16.48
16.055
16.1825
15.275
14.655
14.13
14.9225
12.6625
11.165
11.3975
10.1625
10.5525
9.4175
9.0575
11.2175
13.44
15.1175
22.3875
22.185
21.2375
21.5875
20.94
19.0475
18.48
21.0775
19.485
18.035
17.485
15.3325
15.205
15.6325
15.1275
12.09
10.575
10.09
10.925
10.3075
10.5725
12.28
13.8575
17.0125
18.5825
19.425
22.8225
22.46
23.12
24.4625
19.97
18.835
21.81
19.2775
14.69
14.6375
16.81
15.43
13.775
10.1975
9.9025
10.615
10.465
10.575
12.8025
12.5775
16.635
17.3325
20.0675
22.3375
20.58
19.325
16.94
17.0275
20.3725
20.115
18.1425
21.1925
18.2375
15.4575
16.305
15.065
16.8075
12.975
12.1625
11.9825
11.6675
11.305
11.305
11.5375
14.2025
18.9375
24.0225
22.625
22.7075
24.1725
23.4075
23.925
22.74
20.3325
16.6225
17.415
18.4875
16.8775
17.785
15.23
14.0125
10.65
12.1525
10.4725
11.635
10.9525
12.4675
11.8525
13.245
12.075
11.82
11.335
11.685
10.1075
9.485
10.9625
10.775
11.735
10.3675
11.76
11.7575
13.0075
12.4475
11.4575
13.11
9.2975
9.7175
10.23
9.68
9.825
10.6225
10.3225
12.745
12.2675
12.985
11.39
13.3675
10.925
11.9475
9.9125
11.145
11.4
12.0775
11.8125
13.05
11.75
12.09
12.71
12.0275
9.19
9.28
8.3725
10.0875
8.4375
10.5625
9.6925
12.1375
13.5825
11.98
13.405
11.385
12.3775
12.66
12.695
13.9275
13.505
13.735
13.65
14.355
12.82
13.175
12.905
13.56
9.72
10.9025
9.535
10.41
9.12
9.63
11.1475
14.985
17.5575
19.45
21.1175
24.925
23.57
22.955
23.3475
22.145
21.1475
17.9625
15.8125
16.1275
15.76
15.3225
13.9125
13.4375
9.9175
10.155
9.4625
8.7425
8.9175
9.35
10.2775
13.21
16.0025
21.0725
21.145
20.88
21.785
20.995
23.05
17.0575
17.12
16.385
14.345
14.475
14.1525
14.6875
12.84
11.705
11.0425
10.4825
9.2375
9.0775
9.0475
9.22
11.355
13.68
14.2725
16.1975
20.655
20.475
17.3175
20.0025
23.075
23.585
24.1675
25.165
24.2775
23.14
22.135
23.0825
22.3175
22.1525
17.845
17.0975
15.21
14.3325
12.575
13.09
12.5525
15.55
18.3675
19.5925
20.4025
22.935
18.28
21.5575
24.39
24.545
23.1725
24.0425
22.9475
19.095
17.7175
19.4025
17.24
16.1575
14.56
13.5125
13.4625
12.4725
11.8225
11.6025
12.0925
12.0875
14.7925
12.45
14.1975
13.7075
12.89
13.0625
16.24
16.4625
16.605
15.9225
15.82
16.69
16.3575
16.5375
17.535
16.3625
12.5075
13.27
12.8775
14.3775
13.68
12.8
12.6125
12.54
11.75
11.3175
13.1575
12.37
12.1875
14.9425
15.775
15.335
15.15
16.3025
18.095
16.475
15.1925
15.9425
16.1625
13.185
11.875
10.98
11.5475
9.545
11.3
10.0175
11.43
13.2425
17.55
20.2975
21.515
22.9025
24.705
24.225
23.31
21.68
21.75
22.26
21.1075
18.5625
18.7575
18.1575
17.805
14.615
13.3675
13.33
11.71
12.5625
11.99
12.415
14.1175
14.9225
16.0425
17.3175
21.425
23.405
24.9225
22.0775
22.0425
23.685
24.6725
26.3925
24.12
20.385
17.5525
15.79
14.725
15.485
11.48
10.7575
9.48
9.3425
8.1425
8.9875
10.255
12.06
